test,ARIMA,SARIMA,baseline
0.0038461538461538464,0.042723987270076744,0.17659191168715724,0.0
0.06153846153846154,0.10560922771321894,0.09302341397478343,0.0038461538461538464
0.0,0.06424694602828945,0.01436882597307533,0.06153846153846154
0.0019230769230769232,0.1052015627990857,0.016430910369881056,0.0
0.0038461538461538464,0.041921525304515955,0.018073670725011277,0.0019230769230769232
0.0057692307692307696,0.10442738273387092,0.019341439249885,0.0038461538461538464
0.08461538461538462,0.04485681781217024,0.08443147519338119,0.0057692307692307696
0.47500000000000003,0.13070051521574585,0.38836314011971795,0.08461538461538462
0.17500000000000002,0.21338456189021998,0.2697408719113674,0.47500000000000003
0.17115384615384616,0.16273856885705817,0.24207560641543754,0.17500000000000002
0.04038461538461539,0.10284640236436576,0.0693580900660386,0.17115384615384616
0.5365384615384615,0.11885835821582737,0.08982416758140484,0.04038461538461539
0.0,0.23117569361650755,0.176906296518105,0.5365384615384615
0.09423076923076924,0.10681759074872679,0.09333779880573119,0.0
0.0,0.0744125481664919,0.014683210804023086,0.09423076923076924
0.0019230769230769232,0.10697785566931625,0.016745295200828812,0.0
0.0038461538461538464,0.041645344930115596,0.018388055555959033,0.0019230769230769232
0.0057692307692307696,0.1083785719538462,0.019655824080832756,0.0038461538461538464
0.05961538461538462,0.04361286563253508,0.08474586002432895,0.0057692307692307696
0.4403846153846154,0.1266238055838262,0.3886775249506657,0.05961538461538462
0.2923076923076923,0.19594299596552428,0.2700552567423152,0.4403846153846154
0.21730769230769234,0.21046124428323268,0.2423899912463853,0.2923076923076923
0.04807692307692308,0.11689683402472706,0.06967247489698636,0.21730769230769234
0.0,0.12240074330034559,0.0901385524123526,0.04807692307692308
0.0,0.0436184987238033,0.17722068134905275,0.0
0.07115384615384616,0.10748505720581657,0.09365218363667895,0.0
0.0,0.0651424575982826,0.014997595634970842,0.07115384615384616
0.0019230769230769232,0.10765913135206924,0.017059680031776568,0.0
0.0019230769230769232,0.04113949758908242,0.01870244038690679,0.0019230769230769232
0.0057692307692307696,0.10767110897715967,0.019970208911780512,0.0019230769230769232
0.046153846153846156,0.04262532910938967,0.0850602448552767,0.0057692307692307696
0.2730769230769231,0.12208950568526464,0.38899190978161347,0.046153846153846156
0.47692307692307695,0.13634985484295015,0.27036964157326293,0.2730769230769231
